Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell
eliasbaixas_bamboo,bamboo.sim,Simulator,load_next_node,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.sim,Simulator,run,Long Statement,The length of the statement "System.err.println("Caught " + e.getCause() + " calling new "+ network_model_class_name+ " ("+ network_model_file_name+ ")");" is 125.
eliasbaixas_bamboo,bamboo.sim,SimulatorClockCB,date,Magic Number,The method contains a magic number: 999
eliasbaixas_bamboo,bamboo.sim,SimulatorClockCB,date,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.sim,MyClassifierTimerCB,schedule,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.sim,LoadNodeCb,call,Long Method,The method has 108 lines of code.
eliasbaixas_bamboo,bamboo.sim,LoadNodeCb,call,Long Statement,The length of the statement "logger.info("loading " + next_node_id + " from "+ next_cfg_filename+ ". Start time is "+ next_start_time_us+ " and stop time is "+ next_stop_time_us+ ".");" is 155.
eliasbaixas_bamboo,bamboo.sim,LoadNodeCb,call,Long Statement,The length of the statement "System.err.println("Error: caught exception " + e + " while trying to instantiate "+ "an object of type "+ descr.className+ ". Stack trace follows:");" is 150.
eliasbaixas_bamboo,bamboo.sim,LoadNodeCb,call,Long Statement,The length of the statement "System.err.println("Error: caught an exception " + e + " while trying to initialize the stage "+ handler+ " Stack trace follows:");" is 131.
eliasbaixas_bamboo,bamboo.sim,LoadNodeCb,load_next_node,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.sim,LoadNodeCb,load_next_node,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.sim,CachingNetworkModel,hashCode,Magic Number,The method contains a magic number: 16
eliasbaixas_bamboo,bamboo.sim,CachingNetworkModel,hashCode,Magic Number,The method contains a magic number: 0xffff
eliasbaixas_bamboo,bamboo.sim,SrcDst,hashCode,Magic Number,The method contains a magic number: 16
eliasbaixas_bamboo,bamboo.sim,SrcDst,hashCode,Magic Number,The method contains a magic number: 0xffff
eliasbaixas_bamboo,bamboo.sim,TransitStub,hashCode,Magic Number,The method contains a magic number: 16
eliasbaixas_bamboo,bamboo.sim,TransitStub,hashCode,Magic Number,The method contains a magic number: 8
eliasbaixas_bamboo,bamboo.sim,TransitStub,TransitStub,Long Statement,The length of the statement "this(filename`1000 * 1000`1000`5000`10 * 1000`10 * 1000`INV_BW_1_Mbps / 100.0`INV_BW_1_Mbps / 1.5`INV_BW_1_Mbps / 45.0`INV_BW_1_Mbps / 1.5);" is 140.
eliasbaixas_bamboo,bamboo.sim,TransitStub,TransitStub,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.sim,TransitStub,TransitStub,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.sim,TransitStub,TransitStub,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.sim,TransitStub,TransitStub,Magic Number,The method contains a magic number: 5000
eliasbaixas_bamboo,bamboo.sim,TransitStub,TransitStub,Magic Number,The method contains a magic number: 10
eliasbaixas_bamboo,bamboo.sim,TransitStub,TransitStub,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.sim,TransitStub,TransitStub,Magic Number,The method contains a magic number: 10
eliasbaixas_bamboo,bamboo.sim,TransitStub,TransitStub,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.sim,TransitStub,TransitStub,Magic Number,The method contains a magic number: 100.0
eliasbaixas_bamboo,bamboo.sim,TransitStub,TransitStub,Magic Number,The method contains a magic number: 1.5
eliasbaixas_bamboo,bamboo.sim,TransitStub,TransitStub,Magic Number,The method contains a magic number: 45.0
eliasbaixas_bamboo,bamboo.sim,TransitStub,TransitStub,Magic Number,The method contains a magic number: 1.5
eliasbaixas_bamboo,bamboo.sim,TransitStub,TransitStub,Complex Method,Cyclomatic complexity of the method is 21
eliasbaixas_bamboo,bamboo.sim,TransitStub,TransitStub,Long Method,The method has 128 lines of code.
eliasbaixas_bamboo,bamboo.sim,TransitStub,TransitStub,Long Parameter List,The method has 10 parameters. 
eliasbaixas_bamboo,bamboo.sim,DomainId,hashCode,Magic Number,The method contains a magic number: 16
eliasbaixas_bamboo,bamboo.sim,DomainId,hashCode,Magic Number,The method contains a magic number: 8
eliasbaixas_bamboo,bamboo.sim,SimulatedASyncCore,nowMillis,Magic Number,The method contains a magic number: 999
eliasbaixas_bamboo,bamboo.sim,SimulatedASyncCore,nowMillis,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.sim,SimulatedASyncCore,registerTimer,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.sim,SimulatorLogAppender,SimulatorLogAppender,Magic Number,The method contains a magic number: 3
eliasbaixas_bamboo,bamboo.sim,SimulatorLogAppender,SimulatorLogAppender,Magic Number,The method contains a magic number: 3
eliasbaixas_bamboo,bamboo.sim,SimulatorLogAppender,SimulatorLogAppender,Magic Number,The method contains a magic number: 6
eliasbaixas_bamboo,bamboo.sim,SimulatorLogAppender,SimulatorLogAppender,Magic Number,The method contains a magic number: 6
eliasbaixas_bamboo,bamboo.sim,SimulatorLogAppender,append,Magic Number,The method contains a magic number: 40
eliasbaixas_bamboo,bamboo.sim,SimulatorLogAppender,append,Magic Number,The method contains a magic number: 1000000.0
eliasbaixas_bamboo,bamboo.fst,Tree,rotateRight,Long Statement,The length of the statement "return makeParent(n.offset()`incrementOffset(n.left.left`n.left.offset())`makeParent(0`incrementOffset(n.left.right`n.left.offset())`n.right));" is 143.
eliasbaixas_bamboo,bamboo.fst,Tree,rotateLeft,Long Statement,The length of the statement "return makeParent(n.offset()`makeParent(0`n.left`incrementOffset(n.right.left`n.right.offset()))`incrementOffset(n.right.right`n.right.offset()));" is 146.
eliasbaixas_bamboo,bamboo.fst,Tree,balance,Complex Conditional,The conditional expression (n == null) || n.leaf() || n.balanced() is complex.
eliasbaixas_bamboo,bamboo.fst,Tree,addPut,Long Parameter List,The method has 5 parameters. 
eliasbaixas_bamboo,bamboo.fst,Tree,shiftTime,Complex Conditional,The conditional expression (n.leaf()) && (n.value() == 0) && (n.offset() == 0) is complex.
eliasbaixas_bamboo,bamboo.fst,Tree,nextAccept,Magic Number,The method contains a magic number: 2
eliasbaixas_bamboo,bamboo.fst,Tree,paint,Magic Number,The method contains a magic number: 2.0f
eliasbaixas_bamboo,bamboo.fst,Tree,visualize,Magic Number,The method contains a magic number: 300
eliasbaixas_bamboo,bamboo.fst,Tree,visualize,Magic Number,The method contains a magic number: 220
eliasbaixas_bamboo,bamboo.fst,Tree,main,Empty catch clause,The method has an empty catch block.
eliasbaixas_bamboo,bamboo.fst,Tree,main,Empty catch clause,The method has an empty catch block.
eliasbaixas_bamboo,bamboo.fst,Tree,main,Empty catch clause,The method has an empty catch block.
eliasbaixas_bamboo,bamboo.fst,Tree,main,Empty catch clause,The method has an empty catch block.
eliasbaixas_bamboo,bamboo.fst,Tree,main,Empty catch clause,The method has an empty catch block.
eliasbaixas_bamboo,bamboo.fst,Tree,main,Empty catch clause,The method has an empty catch block.
eliasbaixas_bamboo,bamboo.fst,Tree,main,Empty catch clause,The method has an empty catch block.
eliasbaixas_bamboo,bamboo.fst,Tree,main,Empty catch clause,The method has an empty catch block.
eliasbaixas_bamboo,bamboo.fst,Tree,main,Magic Number,The method contains a magic number: 4
eliasbaixas_bamboo,bamboo.fst,Tree,main,Magic Number,The method contains a magic number: 4
eliasbaixas_bamboo,bamboo.fst,Tree,main,Magic Number,The method contains a magic number: 2
eliasbaixas_bamboo,bamboo.fst,Tree,main,Magic Number,The method contains a magic number: 3
eliasbaixas_bamboo,bamboo.fst,Tree,main,Magic Number,The method contains a magic number: 4
eliasbaixas_bamboo,bamboo.fst,Tree,main,Magic Number,The method contains a magic number: 2
eliasbaixas_bamboo,bamboo.fst,Tree,main,Magic Number,The method contains a magic number: 4
eliasbaixas_bamboo,bamboo.fst,Visual,paint,Magic Number,The method contains a magic number: 2.0f
eliasbaixas_bamboo,bamboo.fst,Client,hashCode,Magic Number,The method contains a magic number: 4
eliasbaixas_bamboo,bamboo.fst,Client,hashCode,Magic Number,The method contains a magic number: 0xff
eliasbaixas_bamboo,bamboo.fst,Node,Node,Long Parameter List,The method has 8 parameters. 
eliasbaixas_bamboo,bamboo.fst,Node,makeParent,Long Statement,The length of the statement "return new Node(left`right`offset`Math.max(left.valid ? left.value + left.offset : 0`right.valid ? right.value + right.offset : 0)`left.low`right.high`1 + Math.max(left.height`right.height)`left.valid || right.valid);" is 217.
eliasbaixas_bamboo,bamboo.fst,FST,PutInfo,Long Parameter List,The method has 5 parameters. 
eliasbaixas_bamboo,bamboo.fst,FST,FST,Long Parameter List,The method has 6 parameters. 
eliasbaixas_bamboo,bamboo.fst,FST,FST,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.fst,FST,TestClient,Long Parameter List,The method has 7 parameters. 
eliasbaixas_bamboo,bamboo.fst,FST,TestClient,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.fst,FST,scheduleNextPut,Magic Number,The method contains a magic number: 3
eliasbaixas_bamboo,bamboo.fst,FST,scheduleNextPut,Magic Number,The method contains a magic number: 4
eliasbaixas_bamboo,bamboo.fst,FST,scheduleNextPut,Magic Number,The method contains a magic number: 2
eliasbaixas_bamboo,bamboo.fst,FST,main,Complex Method,Cyclomatic complexity of the method is 9
eliasbaixas_bamboo,bamboo.fst,FST,main,Magic Number,The method contains a magic number: 2
eliasbaixas_bamboo,bamboo.fst,FST,main,Magic Number,The method contains a magic number: 3
eliasbaixas_bamboo,bamboo.fst,FST,main,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.fst,FST,main,Magic Number,The method contains a magic number: 3
eliasbaixas_bamboo,bamboo.fst,FST,main,Magic Number,The method contains a magic number: 10
eliasbaixas_bamboo,bamboo.fst,FST,main,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.fst,FST,main,Magic Number,The method contains a magic number: 10
eliasbaixas_bamboo,bamboo.fst,FST,main,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.fst,FST,run,Magic Number,The method contains a magic number: 10
eliasbaixas_bamboo,bamboo.fst,FST,run,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.fst,PutInfo,PutInfo,Long Parameter List,The method has 5 parameters. 
eliasbaixas_bamboo,bamboo.fst,TestClient,TestClient,Long Parameter List,The method has 7 parameters. 
eliasbaixas_bamboo,bamboo.fst,TestClient,TestClient,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.fst,TestClient,scheduleNextPut,Magic Number,The method contains a magic number: 3
eliasbaixas_bamboo,bamboo.fst,TestClient,scheduleNextPut,Magic Number,The method contains a magic number: 4
eliasbaixas_bamboo,bamboo.fst,TestClient,scheduleNextPut,Magic Number,The method contains a magic number: 2
eliasbaixas_bamboo,bamboo.lss,UdpCC,timer_cb,Long Statement,The length of the statement "logger.info("recv=" + received_msgs + " dup="+ received_duplicates+ " ("+ ((received_msgs > 0) ? ((double)received_duplicates / received_msgs * 100.0) : 0.0)+ "%)");" is 165.
eliasbaixas_bamboo,bamboo.lss,UdpCC,timer_cb,Magic Number,The method contains a magic number: 100.0
eliasbaixas_bamboo,bamboo.lss,UdpCC,recv,Long Parameter List,The method has 6 parameters. 
eliasbaixas_bamboo,bamboo.lss,UdpCC,UdpCC,Magic Number,The method contains a magic number: 8
eliasbaixas_bamboo,bamboo.lss,UdpCC,UdpCC,Magic Number,The method contains a magic number: 10
eliasbaixas_bamboo,bamboo.lss,UdpCC,UdpCC,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.lss,UdpCC,debug_level,Magic Number,The method contains a magic number: 0x4
eliasbaixas_bamboo,bamboo.lss,UdpCC,debug_level,Magic Number,The method contains a magic number: 0x2
eliasbaixas_bamboo,bamboo.lss,UdpCC,set_debug_level,Magic Number,The method contains a magic number: 0x2
eliasbaixas_bamboo,bamboo.lss,UdpCC,set_debug_level,Magic Number,The method contains a magic number: 0x4
eliasbaixas_bamboo,bamboo.lss,UdpCC,set_mac_key,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.lss,UdpCC,set_mac_key,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.lss,UdpCC,send,Long Statement,The length of the statement "if (DEBUG) debugln("conn for " + dst + ": send_q.size="+ conn.send_q.size()+ "` retry_q.size="+ conn.retry_q.size()+ "` second_chance.size="+ second_chance.size());" is 164.
eliasbaixas_bamboo,bamboo.lss,UdpCC,send,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.lss,UdpCC,send,Long Parameter List,The method has 5 parameters. 
eliasbaixas_bamboo,bamboo.lss,UdpCC,latency_mean,Magic Number,The method contains a magic number: 3
eliasbaixas_bamboo,bamboo.lss,UdpCC,TimeoutInfo,Long Parameter List,The method has 6 parameters. 
eliasbaixas_bamboo,bamboo.lss,UdpCC,add_rtt_meas,Magic Number,The method contains a magic number: 3
eliasbaixas_bamboo,bamboo.lss,UdpCC,add_rtt_meas,Magic Number,The method contains a magic number: 2
eliasbaixas_bamboo,bamboo.lss,UdpCC,add_rtt_meas,Magic Number,The method contains a magic number: 10
eliasbaixas_bamboo,bamboo.lss,UdpCC,add_rtt_meas,Magic Number,The method contains a magic number: 3
eliasbaixas_bamboo,bamboo.lss,UdpCC,add_rtt_meas,Magic Number,The method contains a magic number: 2
eliasbaixas_bamboo,bamboo.lss,UdpCC,add_rtt_meas,Magic Number,The method contains a magic number: 3
eliasbaixas_bamboo,bamboo.lss,UdpCC,add_rtt_meas,Magic Number,The method contains a magic number: 10
eliasbaixas_bamboo,bamboo.lss,UdpCC,timeout,Magic Number,The method contains a magic number: 2.0
eliasbaixas_bamboo,bamboo.lss,UdpCC,select_cb,Long Statement,The length of the statement "if (DEBUG) debugln("MySelectableCB readable=" + skey.isReadable() + "` writable="+ skey.isWritable()+ "` want write="+ ((skey.interestOps() & SelectionKey.OP_WRITE) != 0));" is 172.
eliasbaixas_bamboo,bamboo.lss,UdpCC,timer_cb,Complex Method,Cyclomatic complexity of the method is 20
eliasbaixas_bamboo,bamboo.lss,UdpCC,timer_cb,Long Statement,The length of the statement "if (DEBUG_RTT) debugln("timeout seq 0x" + Long.toHexString(seq.longValue()) + "` peer="+ tinfo.conn.addr+ "` rtt="+ (now_ms - tinfo.send_ms)+ "` now="+ now_ms);" is 160.
eliasbaixas_bamboo,bamboo.lss,UdpCC,timer_cb,Long Statement,The length of the statement "if (DEBUG_MIN) debugln("After " + tinfo.conn.consecutive_timeouts + " consecutive timeouts to "+ tinfo.conn.addr+ "` cancelling the following messages:");" is 154.
eliasbaixas_bamboo,bamboo.lss,UdpCC,timer_cb,Magic Number,The method contains a magic number: 2
eliasbaixas_bamboo,bamboo.lss,UdpCC,timer_cb,Magic Number,The method contains a magic number: 60
eliasbaixas_bamboo,bamboo.lss,UdpCC,timer_cb,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.lss,UdpCC,timer_cb,Long Statement,The length of the statement "logger.info(addr + " sa=" + (conn.sa >> 3)+ " sv="+ (conn.sv >> 2)+ " rto="+ conn.rto+ " cwnd="+ conn.cwnd+ " ssthresh="+ conn.ssthresh+ " ttfs="+ ttfs+ " tta="+ tta);" is 167.
eliasbaixas_bamboo,bamboo.lss,UdpCC,timer_cb,Magic Number,The method contains a magic number: 30
eliasbaixas_bamboo,bamboo.lss,UdpCC,timer_cb,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.lss,UdpCC,timer_cb,Magic Number,The method contains a magic number: 3
eliasbaixas_bamboo,bamboo.lss,UdpCC,timer_cb,Magic Number,The method contains a magic number: 2
eliasbaixas_bamboo,bamboo.lss,UdpCC,inc_next_msg_id,Magic Number,The method contains a magic number: 8
eliasbaixas_bamboo,bamboo.lss,UdpCC,msg_id,Magic Number,The method contains a magic number: 8
eliasbaixas_bamboo,bamboo.lss,UdpCC,attempt,Magic Number,The method contains a magic number: 0x7fL
eliasbaixas_bamboo,bamboo.lss,UdpCC,make_seq,Long Statement,The length of the statement "if (msg_id > (Long.MAX_VALUE >> 8)) throw new IllegalArgumentException("msg_id=" + Long.toHexString(msg_id) + " in make_seq");" is 126.
